Bwd Avg Bulk Rate,Down/Up Ratio,Max Packet Length,Flow Duration,Packet Length Mean,Bwd Avg Bytes/Bulk,Fwd Packet Length Min,Init_Win_bytes_backward,Fwd Packet Length Std,Fwd IAT Total,Packet Length Variance,ECE Flag Count,Flow IAT Min,Total Fwd Packets,Destination IP,Active Min,Bwd IAT Std,Fwd Header Length,Fwd PSH Flags,Fwd URG Flags,Fwd Packets/s,Subflow Bwd Bytes,Bwd IAT Total,URG Flag Count,Bwd IAT Max,Bwd IAT Mean,Bwd Packets/s,RST Flag Count,Bwd PSH Flags,Total Backward Packets,Flow IAT Std,Min Packet Length,SYN Flag Count,Flow IAT Mean,Fwd IAT Mean,Fwd IAT Min,Idle Min,Subflow Fwd Packets,Destination Port,Protocol,PSH Flag Count,Init_Win_bytes_forward,Fwd Avg Bytes/Bulk,Flow IAT Max,Average Packet Size,Flow Packets/s,Total Length of Fwd Packets,Fwd Header Length.1,act_data_pkt_fwd,Active Max,Total Length of Bwd Packets,Timestamp,CWE Flag Count,Idle Max,Bwd Packet Length Mean,Fwd IAT Max,FIN Flag Count,Bwd Avg Packets/Bulk,Subflow Bwd Packets,Bwd Packet Length Min,Subflow Fwd Bytes,Source IP,Packet Length Std,Label,Fwd Avg Bulk Rate,Idle Mean,Bwd URG Flags,Bwd Packet Length Max,Bwd Packet Length Std,Active Mean,Source Port,Bwd IAT Min,Avg Fwd Segment Size,Fwd Packet Length Mean,Fwd Packet Length Max,min_seg_size_forward,Flow ID,Flow Bytes/s,ACK Flag Count,Bwd Header Length,Active Std,Idle Std,Fwd IAT Std,Fwd Avg Packets/Bulk,Avg Bwd Segment Size
0,0.0,0.0,48296772,0.0,0,0.0,-1,0.0,48296772.0,0.0,0,48296772.0,2,36.110.213.49,0.0,0.0,40,0,0,0.0414106350627325,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,48296772.0,48296772.0,48296772.0,0.0,2,80,6,0,1643,0,48296772.0,0.0,0.0414106350627325,0.0,40,0,0.0,0.0,22/06/2017 11:21:40,0,0.0,0.0,48296772.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,49695,0.0,0.0,0.0,0.0,20,10.42.0.42-36.110.213.49-49695-80-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,0.0,0.0,224352,0.0,0,0.0,-1,0.0,224352.0,0.0,0,224352.0,2,172.217.6.234,0.0,0.0,64,0,0,8.914562829838825,0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,224352.0,224352.0,224352.0,0.0,2,443,6,0,383,0,224352.0,0.0,8.914562829838825,0.0,64,0,0.0,0.0,22/06/2017 11:26:33,0,0.0,0.0,224352.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,36491,0.0,0.0,0.0,0.0,32,172.217.6.234-10.42.0.42-443-36491-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,1.0,91.0,974910,53.0,0,34.0,-1,0.0,0.0,1083.0,0,974910.0,1,10.42.0.1,0.0,0.0,40,0,0,1.0257357089372352,91,0.0,0,0.0,0.0,1.0257357089372352,0,0,1,0.0,34.0,0,974910.0,0.0,0.0,0.0,1,53,17,0,-1,0,974910.0,79.5,2.0514714178744704,34.0,40,0,0.0,91.0,22/06/2017 11:21:37,0,0.0,91.0,0.0,0,0,1,91.0,34,10.42.0.42,32.90896534380867,BENIGN,0,0.0,0,91.0,0.0,0.0,20776,0.0,34.0,34.0,34.0,40,10.42.0.1-10.42.0.42-53-20776-17,128.2169636171544,0,20,0.0,0.0,0.0,0,91.0
0,0.0,0.0,25945588,0.0,0,0.0,-1,0.0,25945588.0,0.0,0,37282.0,3,52.84.40.81,0.0,0.0,96,0,0,0.1156265951652358,0,0.0,1,0.0,0.0,0.0,0,0,0,18293576.50663992,0.0,0,12972794.0,12972794.0,37282.0,0.0,3,80,6,0,118,0,25908306.0,0.0,0.1156265951652358,0.0,96,0,0.0,0.0,22/06/2017 11:23:37,0,0.0,0.0,25908306.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,36205,0.0,0.0,0.0,0.0,32,10.42.0.42-52.84.40.81-36205-80-6,0.0,1,0,0.0,0.0,18293576.50663992,0,0.0
0,1.0,169.0,1460772,76.33333333333334,0,30.0,-1,0.0,0.0,6440.333333333334,0,1460772.0,1,10.42.0.1,0.0,0.0,20,0,0,0.6845695289887813,169,0.0,0,0.0,0.0,0.6845695289887813,0,0,1,0.0,30.0,0,1460772.0,0.0,0.0,0.0,1,53,17,0,-1,0,1460772.0,114.5,1.3691390579775626,30.0,20,0,0.0,169.0,22/06/2017 11:21:35,0,0.0,169.0,0.0,0,0,1,169.0,30,10.42.0.42,80.25168741735799,BENIGN,0,0.0,0,169.0,0.0,0.0,41960,0.0,30.0,30.0,30.0,20,10.42.0.1-10.42.0.42-53-41960-17,136.22933626876747,0,20,0.0,0.0,0.0,0,169.0
0,0.0,0.0,14949232,0.0,0,0.0,-1,0.0,14949232.0,0.0,0,14949232.0,2,103.7.30.118,0.0,0.0,64,0,0,0.1337861369734579,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,14949232.0,14949232.0,14949232.0,0.0,2,80,6,0,1386,0,14949232.0,0.0,0.1337861369734579,0.0,64,0,0.0,0.0,22/06/2017 11:23:48,0,0.0,0.0,14949232.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,54181,0.0,0.0,0.0,0.0,32,10.42.0.42-103.7.30.118-54181-80-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,0.0,0.0,25561839,0.0,0,0.0,-1,0.0,25561839.0,0.0,0,162046.0,3,54.192.36.129,0.0,0.0,96,0,0,0.117362447983496,0,0.0,1,0.0,0.0,0.0,0,0,0,17845782.045570448,0.0,0,12780919.5,12780919.5,162046.0,0.0,3,80,6,0,118,0,25399793.0,0.0,0.117362447983496,0.0,96,0,0.0,0.0,22/06/2017 11:23:37,0,0.0,0.0,25399793.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,46374,0.0,0.0,0.0,0.0,32,10.42.0.42-54.192.36.129-46374-80-6,0.0,1,0,0.0,0.0,17845782.045570448,0,0.0
0,0.0,1350.0,3193241,532.2692307692306,0,38.0,-1,629.7099634714685,3193241.0,375400.28461538465,0,5.0,15,216.58.219.227,0.0,1013147.7216656404,480,0,0,4.697421835683558,1895,3124084.0,0,3048735.0,347120.44444444444,3.131614557122372,0,0,10,607207.76004919,27.0,0,133051.70833333337,228088.64285714284,5.0,0.0,15,443,17,0,-1,0,2983158.0,553.56,7.8290363928059294,10594.0,480,14,0.0,1895.0,22/06/2017 11:19:54,0,0.0,189.5,2983158.0,0,0,10,27.0,10594,10.42.0.42,612.6991795452191,BENIGN,0,0.0,0,1350.0,413.0919321948136,0.0,54867,12.0,706.2666666666667,706.2666666666667,1350.0,32,216.58.219.227-10.42.0.42-443-54867-17,3911.07342039013,0,328,0.0,0.0,793551.2750600795,0,189.5
0,1.0,1460.0,11484494,217.6470588235294,0,0.0,229,158.40329666899106,1739904.0,186638.84135472373,0,6.0,14,183.56.172.140,0.0,2240390.837245045,336,0,0,1.219034987523177,6284,11240146.0,0,9587424.0,624452.5555555556,1.6544046259243117,0,0,19,1686999.507987173,0.0,0,358890.4375,133838.76923076925,6.0,0.0,14,80,6,1,65535,0,9587424.0,224.24242424242425,2.8734396134474887,1116.0,336,3,0.0,6284.0,22/06/2017 11:21:37,0,0.0,330.7368421052632,368361.0,0,0,19,0.0,1116,10.42.0.42,432.0171771523949,BENIGN,0,0.0,0,1460.0,541.4059723540043,0.0,49760,6.0,79.71428571428571,79.71428571428571,372.0,20,183.56.172.140-10.42.0.42-80-49760-6,644.3470648336793,0,392,0.0,0.0,136354.4925315101,0,330.7368421052632
0,0.0,0.0,20068,0.0,0,0.0,-1,0.0,20068.0,0.0,0,74.0,3,104.192.110.245,0.0,0.0,60,0,0,149.49172812437712,0,0.0,0,0.0,0.0,0.0,0,0,0,14085.567081236026,0.0,0,10034.0,10034.0,74.0,0.0,3,443,6,0,4380,0,19994.0,0.0,149.49172812437712,0.0,60,0,0.0,0.0,22/06/2017 11:24:35,0,0.0,0.0,19994.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,36083,0.0,0.0,0.0,0.0,20,10.42.0.42-104.192.110.245-36083-443-6,0.0,1,0,0.0,0.0,14085.567081236026,0,0.0
0,1.0,1460.0,5528302,539.25,0,0.0,123,160.84982644276204,536844.0,468862.8666666666,0,4.0,6,36.110.213.49,0.0,1756434.2840233722,140,0,0,1.085324209856842,8234,5270503.0,0,4999487.0,658812.875,1.6279863147852631,0,0,9,1326169.743509099,0.0,0,394878.7142857143,107368.8,49.0,0.0,6,80,6,1,65535,0,4991458.0,575.2,2.713310524642105,394.0,140,1,0.0,8234.0,22/06/2017 11:21:34,0,0.0,914.8888888888888,272506.0,0,0,9,0.0,394,10.42.0.42,684.7356180794648,BENIGN,0,0.0,0,1460.0,706.8557923021577,0.0,49695,4.0,65.66666666666667,65.66666666666666,394.0,20,10.42.0.42-36.110.213.49-49695-80-6,1560.6962137741389,0,192,0.0,0.0,145299.87673669925,0,914.8888888888888
0,0.0,1350.0,4085963,492.16666666666663,0,24.0,-1,584.4940452125145,4085963.0,358754.5,0,10.0,10,172.217.12.195,0.0,1570353.877737584,328,0,0,2.447403464005915,3297,4003412.0,0,3872213.0,667235.3333333334,1.7131824248041403,0,0,7,909764.8649386072,24.0,0,255372.6875,453995.8888888889,29.0,0.0,10,443,17,0,-1,0,3663720.0,521.1176470588235,4.160585888810056,4212.0,328,9,0.0,3297.0,22/06/2017 11:19:51,0,0.0,471.00000000000006,3663720.0,0,0,7,30.0,4212,10.42.0.42,598.961184051187,BENIGN,0,0.0,0,1350.0,610.2936451687281,0.0,42157,28.0,421.2,421.2,1350.0,32,172.217.12.195-10.42.0.42-443-42157-17,1837.7552611220417,0,224,0.0,0.0,1205317.0254949986,0,471.0
0,1.0,1448.0,24166736,675.8818181818182,0,0.0,74,153.53929417810906,14141236.0,450338.5271893245,0,4.0,52,104.244.43.195,61733.0,1909608.9985152136,1672,0,0,2.151717964726391,70922,24142546.0,0,10048748.0,431116.89285714267,2.3586139228731593,0,0,57,1382904.0300834612,0.0,0,223766.07407407407,277279.13725490205,7.0,10020747.0,52,443,6,1,65535,0,10025465.0,682.0825688073395,4.51033188759955,3425.0,1672,9,4058756.0,70922.0,28/08/2017 10:48:17,0,10025465.0,1244.2456140350878,10020747.0,0,0,57,0.0,3425,10.42.0.151,671.0726690823614,RANSOMWARE_SIMPLOCKER,0,10023106.0,0,1448.0,415.4261701941821,2060244.5,56892,4.0,65.86538461538461,65.86538461538461,471.0,32,10.42.0.151-104.244.43.195-56892-443-6,3076.4187600675573,0,1832,2826322.0678585977,3336.129793638131,1453328.1608064717,0,1244.2456140350878
0,1.0,46.0,1296,35.333333333333336,0,30.0,-1,0.0,0.0,85.33333333333333,0,1296.0,1,10.42.0.1,0.0,0.0,32,0,0,771.6049382716049,46,0.0,0,0.0,0.0,771.6049382716049,0,0,1,0.0,30.0,0,1296.0,0.0,0.0,0.0,1,53,17,0,-1,0,1296.0,53.0,1543.2098765432097,30.0,32,0,0.0,46.0,28/08/2017 10:34:07,0,0.0,46.0,0.0,0,0,1,46.0,30,10.42.0.151,9.237604307034012,RANSOMWARE_SIMPLOCKER,0,0.0,0,46.0,0.0,0.0,39434,0.0,30.0,30.0,30.0,32,10.42.0.151-10.42.0.1-39434-53-17,58641.97530864197,0,32,0.0,0.0,0.0,0,46.0
0,0.0,0.0,224095,0.0,0,0.0,290,0.0,208964.0,0.0,0,15131.0,2,192.229.163.180,0.0,0.0,64,0,0,8.924786362926438,0,0.0,1,0.0,0.0,4.462393181463219,0,0,1,137060.62871773206,0.0,0,112047.5,208964.0,208964.0,0.0,2,443,6,0,290,0,208964.0,0.0,13.387179544389657,0.0,64,0,0.0,0.0,22/06/2017 11:22:54,0,0.0,0.0,208964.0,0,0,1,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,47263,0.0,0.0,0.0,0.0,32,192.229.163.180-10.42.0.42-443-47263-6,0.0,1,32,0.0,0.0,0.0,0,0.0
0,1.0,279.0,52642,117.66666666666669,0,37.0,-1,0.0,0.0,19521.333333333336,0,52642.0,1,10.42.0.1,0.0,0.0,40,0,0,18.996238744728544,279,0.0,0,0.0,0.0,18.996238744728544,0,0,1,0.0,37.0,0,52642.0,0.0,0.0,0.0,1,53,17,0,-1,0,52642.0,176.5,37.99247748945709,37.0,40,0,0.0,279.0,28/08/2017 11:02:56,0,0.0,279.0,0.0,0,0,1,279.0,37,10.42.0.151,139.71876514388944,RANSOMWARE_SIMPLOCKER,0,0.0,0,279.0,0.0,0.0,25236,0.0,37.0,37.0,37.0,40,10.42.0.151-10.42.0.1-25236-53-17,6002.81144333422,0,32,0.0,0.0,0.0,0,279.0
0,0.0,0.0,1574309,0.0,0,0.0,-1,0.0,1574309.0,0.0,0,1574309.0,2,103.235.47.110,0.0,0.0,40,0,0,1.2703986320347531,0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1574309.0,1574309.0,1574309.0,0.0,2,443,6,0,1552,0,1574309.0,0.0,1.2703986320347531,0.0,40,0,0.0,0.0,28/08/2017 10:42:38,0,0.0,0.0,1574309.0,0,0,0,0.0,0,10.42.0.151,0.0,RANSOMWARE_SIMPLOCKER,0,0.0,0,0.0,0.0,0.0,49597,0.0,0.0,0.0,0.0,20,10.42.0.151-103.235.47.110-49597-443-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,1.0,193.0,732145,88.33333333333334,0,36.0,-1,0.0,0.0,8216.333333333334,0,732145.0,1,10.42.0.1,0.0,0.0,32,0,0,1.3658496609278217,193,0.0,0,0.0,0.0,1.3658496609278217,0,0,1,0.0,36.0,0,732145.0,0.0,0.0,0.0,1,53,17,0,-1,0,732145.0,132.5,2.7316993218556433,36.0,32,0,0.0,193.0,28/08/2017 10:41:00,0,0.0,193.0,0.0,0,0,1,193.0,36,10.42.0.151,90.64399226277123,RANSOMWARE_SIMPLOCKER,0,0.0,0,193.0,0.0,0.0,35821,0.0,36.0,36.0,36.0,32,10.42.0.151-10.42.0.1-35821-53-17,312.7795723524711,0,32,0.0,0.0,0.0,0,193.0
0,1.0,81.0,31976,49.666666666666664,0,34.0,-1,0.0,0.0,736.3333333333333,0,31976.0,1,10.42.0.1,0.0,0.0,40,0,0,31.273455091318493,81,0.0,0,0.0,0.0,31.273455091318493,0,0,1,0.0,34.0,0,31976.0,0.0,0.0,0.0,1,53,17,0,-1,0,31976.0,74.5,62.546910182636985,34.0,40,0,0.0,81.0,22/06/2017 11:21:37,0,0.0,81.0,0.0,0,0,1,81.0,34,10.42.0.42,27.13546265191241,BENIGN,0,0.0,0,81.0,0.0,0.0,64849,0.0,34.0,34.0,34.0,40,10.42.0.1-10.42.0.42-53-64849-17,3596.447335501626,0,20,0.0,0.0,0.0,0,81.0
0,1.0,261.0,1237544,107.0,0,30.0,-1,0.0,0.0,17787.0,0,1237544.0,1,10.42.0.1,0.0,0.0,20,0,0,0.8080520773402804,261,0.0,0,0.0,0.0,0.8080520773402804,0,0,1,0.0,30.0,0,1237544.0,0.0,0.0,0.0,1,53,17,0,-1,0,1237544.0,160.5,1.6161041546805608,30.0,20,0,0.0,261.0,22/06/2017 11:23:14,0,0.0,261.0,0.0,0,0,1,261.0,30,10.42.0.42,133.36791218280356,BENIGN,0,0.0,0,261.0,0.0,0.0,39231,0.0,30.0,30.0,30.0,20,10.42.0.1-10.42.0.42-53-39231-17,235.1431545060216,0,32,0.0,0.0,0.0,0,261.0
0,1.0,23.0,36507,15.333333333333332,0,23.0,468,0.0,0.0,176.33333333333334,0,36507.0,1,172.217.12.174,0.0,0.0,32,1,0,27.3920070123538,0,0.0,0,0.0,0.0,27.3920070123538,0,0,1,0.0,0.0,1,36507.0,0.0,0.0,0.0,1,443,6,0,1419,0,36507.0,23.0,54.784014024707595,23.0,32,0,0.0,0.0,22/06/2017 11:20:28,0,0.0,0.0,0.0,0,0,1,0.0,23,10.42.0.42,13.279056191361391,BENIGN,0,0.0,0,0.0,0.0,0.0,35188,0.0,23.0,23.0,23.0,32,172.217.12.174-10.42.0.42-443-35188-6,630.0161612841373,1,32,0.0,0.0,0.0,0,0.0
0,1.0,0.0,10848,0.0,0,0.0,114,0.0,0.0,0.0,0,10848.0,1,31.13.71.1,0.0,0.0,32,0,0,92.18289085545725,0,0.0,0,0.0,0.0,92.18289085545725,0,0,1,0.0,0.0,0,10848.0,0.0,0.0,0.0,1,443,6,0,1386,0,10848.0,0.0,184.3657817109145,0.0,32,0,0.0,0.0,22/06/2017 11:21:56,0,0.0,0.0,0.0,0,0,1,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,59801,0.0,0.0,0.0,0.0,32,10.42.0.42-31.13.71.1-59801-443-6,0.0,1,32,0.0,0.0,0.0,0,0.0
0,1.0,47.0,99223,36.333333333333336,0,31.0,-1,0.0,0.0,85.33333333333333,0,99223.0,1,10.42.0.1,0.0,0.0,40,0,0,10.078308456708626,47,0.0,0,0.0,0.0,10.078308456708626,0,0,1,0.0,31.0,0,99223.0,0.0,0.0,0.0,1,53,17,0,-1,0,99223.0,54.5,20.156616913417253,31.0,40,0,0.0,47.0,22/06/2017 11:21:37,0,0.0,47.0,0.0,0,0,1,47.0,31,10.42.0.42,9.237604307034012,BENIGN,0,0.0,0,47.0,0.0,0.0,25222,0.0,31.0,31.0,31.0,40,10.42.0.1-10.42.0.42-53-25222-17,786.1080596232728,0,20,0.0,0.0,0.0,0,47.0
0,1.0,1340.0,61194515,394.4318181818182,0,0.0,4491,195.31375247217463,1268594.0,348197.4138477801,0,5.0,21,119.146.74.33,1268594.0,13076052.476243995,464,0,0,0.3431680110545855,16147,60946943.0,0,59968587.0,2902235.3809523806,0.3595093449143277,0,0,22,9242286.50244581,0.0,0,1457012.261904762,63429.69999999998,9.0,59925894.0,21,443,6,1,65535,0,59925894.0,403.6046511627907,0.7026773559689132,1208.0,464,3,1268594.0,16147.0,28/08/2017 10:41:28,0,59925894.0,733.9545454545455,306694.0,0,0,22,0.0,1208,10.42.0.151,590.0825483335193,RANSOMWARE_SIMPLOCKER,0,59925894.0,0,1340.0,659.518256888186,1268594.0,48309,5.0,57.523809523809526,57.52380952380953,881.0,20,10.42.0.151-119.146.74.33-48309-443-6,283.6038491358253,0,464,0.0,0.0,103267.32864046034,0,733.9545454545455
0,0.0,0.0,59499013,0.0,0,0.0,-1,0.0,59499013.0,0.0,0,16.0,6,8.0.6.4,156590.0,0.0,0,0,0,0.1008420089254253,0,0.0,0,0.0,0.0,0.0,0,0,0,26461514.802769095,0.0,0,11899802.599999998,11899802.599999998,16.0,59235445.0,6,0,0,0,-1,0,59235445.0,0.0,0.1008420089254253,0.0,0,0,156590.0,0.0,22/06/2017 11:30:38,0,59235445.0,0.0,59235445.0,0,0,0,0.0,0,8.6.0.1,0.0,BENIGN,0,59235445.0,0,0.0,0.0,156590.0,0,0.0,0.0,0.0,0.0,0,8.0.6.4-8.6.0.1-0-0-0,0.0,0,0,0.0,0.0,26461514.802769095,0,0.0
0,0.0,0.0,24779992,0.0,0,0.0,-1,0.0,24779992.0,0.0,0,24779992.0,2,203.205.128.137,0.0,0.0,64,0,0,0.0807102762583619,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,24779992.0,24779992.0,24779992.0,0.0,2,80,6,0,1369,0,24779992.0,0.0,0.0807102762583619,0.0,64,0,0.0,0.0,22/06/2017 11:23:38,0,0.0,0.0,24779992.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,42960,0.0,0.0,0.0,0.0,32,203.205.128.137-10.42.0.42-80-42960-6,0.0,1,0,0.0,0.0,0.0,0,0.0
0,1.0,74.0,173573,47.333333333333336,0,34.0,-1,0.0,0.0,533.3333333333334,0,173573.0,1,10.42.0.1,0.0,0.0,20,0,0,5.76126471282976,74,0.0,0,0.0,0.0,5.76126471282976,0,0,1,0.0,34.0,0,173573.0,0.0,0.0,0.0,1,53,17,0,-1,0,173573.0,71.0,11.52252942565952,34.0,20,0,0.0,74.0,28/08/2017 11:04:08,0,0.0,74.0,0.0,0,0,1,74.0,34,10.42.0.151,23.094010767585033,RANSOMWARE_SIMPLOCKER,0,0.0,0,74.0,0.0,0.0,61485,0.0,34.0,34.0,34.0,20,10.42.0.151-10.42.0.1-61485-53-17,622.2165889856141,0,20,0.0,0.0,0.0,0,74.0
0,0.0,0.0,51328856,0.0,0,0.0,64240,0.0,51328856.0,0.0,0,2188.0,4,121.12.98.63,0.0,0.0,120,0,0,0.0779288749392739,0,0.0,0,0.0,0.0,0.0194822187348184,0,0,1,24837322.748373862,0.0,0,12832214.0,17109618.666666664,255170.0,0.0,4,80,6,1,65535,0,50082881.0,0.0,0.0974110936740924,0.0,120,0,0.0,0.0,22/06/2017 11:21:37,0,0.0,0.0,50082881.0,0,0,1,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,37089,0.0,0.0,0.0,0.0,20,10.42.0.42-121.12.98.63-37089-80-6,0.0,0,32,0.0,0.0,28558051.60353942,0,0.0
0,0.0,0.0,23738447,0.0,0,0.0,-1,0.0,23738447.0,0.0,0,23738447.0,2,14.17.42.57,0.0,0.0,64,0,0,0.084251509797587,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,23738447.0,23738447.0,23738447.0,0.0,2,80,6,0,1386,0,23738447.0,0.0,0.084251509797587,0.0,64,0,0.0,0.0,22/06/2017 11:23:39,0,0.0,0.0,23738447.0,0,0,0,0.0,0,10.42.0.42,0.0,BENIGN,0,0.0,0,0.0,0.0,0.0,36218,0.0,0.0,0.0,0.0,32,10.42.0.42-14.17.42.57-36218-80-6,0.0,1,0,0.0,0.0,0.0,0,0.0
